Marca;Fecha;Precio
Reserva Especial 2008 Belicoso (10);20170923;16.0
Rothmans of London 100’s;20170930;4.0
West Brooklyn 100’s;20171007;4.0
Marlboro Gold 100’S;20171014;4.75
Marlboro Red 100’S;20171014;4.75
Philip Morris Red Largo;20171014;4.0
Benson & Hedges 100’S;20171021;5.1
Benson & Hedges Gold;20171021;5.1
Benson & Hedges Silver;20171021;4.95
Berkeley Blue;20171021;4.9
Berkeley Menthol;20171021;4.9
Berkeley Superkings.;20171021;4.9
Coronas Black Soft;20171021;4.55
Mayfair Fine;20171021;4.45
Mayfair Green;20171021;4.55
Mayfair King Size;20171021;4.55
Mayfair Sky Blue;20171021;4.55
Mayfair Superkings;20171021;4.55
Ronson 25 S Red;20171021;5.5
Silk Cut Blue;20171021;5.1
Silk Cut Purple;20171021;5.1
Silk Cut Purple 100’S;20171021;5.1
Silk Cut Silver;20171021;5.1
Silk Cut White;20171021;5.1
Sovereign King Size;20171021;4.3
Sterling Dual;20171021;4.3
Sterling King Size;20171021;4.3
Sterling Superking Blue;20171021;4.35
Sterling Superkings;20171021;4.35
Bullbrand Negro Intenso Duro (20);20171028;4.0
Year of The Dog 2018 (10);20171104;23.4
107 Salomón (16);20171104;6.2
1903 ED Broadleaf Robusto (18);20171104;7.5
1903 ED Connecticut Robusto (18);20171104;7.5
1903 ED Ecuador Robusto (18);20171104;7.5
ADN Dominicano Gran Toro (20);20171104;5.5
ADN Dominicano Robusto (20);20171104;4.5
Brevas Mazo (50);20171104;0.38
Brevas Petaca (36);20171104;0.44
Robusto XL 5*56 (24);20171111;4.7
Toro 6x52 (24);20171111;4.7
Figurado 6*58 (24);20171111;4.9
Robusto 5*50 (24);20171111;4.4
Selection Perfectos (25);20171111;1.75
Selection Torpedo (25);20171111;1.75
Benson & Hedges London Blue;20171118;4.2
Benson & Hedges London Red;20171118;4.2
Benson & Hedges Option;20171118;4.2
Camel Activa;20171118;4.7
Camel Blue 20;20171118;4.7
Camel Essential Blue;20171118;4.6
Camel Essential Filters;20171118;4.6
Camel Filter Box 20;20171118;4.7
Camel Filter Soft;20171118;4.6
Camel Non Filter Soft;20171118;4.7
Rex FF Blando;20171118;4.75
Winston Blue;20171118;4.6
Winston Classic 100;20171118;4.5
Winston Classic Ks Box;20171118;4.6
Winston Classic Red Ks Soft;20171118;4.6
Winston Evolution (cajetilla blanda);20171118;4.35
Winston Evolution (cajetilla dura);20171118;4.45
Winston Evolution 100 (cajetilla dura);20171118;4.25
Winston Evolution Blue;20171118;4.45
Winston Expand;20171118;4.45
Winston Silver;20171118;4.6
Winston Xstyle Gold;20171118;4.45
Chesterfield Blando;20171125;4.6
Chesterfield Classic Blue Duro;20171125;4.7
Chesterfield Classic Red Duro;20171125;4.7
Chesterfield Rich;20171125;4.55
L&M Blue Blando;20171125;4.35
L&M Blue Label Duro;20171125;4.45
L&M Red Blando;20171125;4.35
L&M Red Label 100s;20171125;4.25
L&M Red Label Duro;20171125;4.45
Marlboro Gold 100’S;20171125;4.8
Marlboro Gold Duro;20171125;5.0
Marlboro Just;20171125;4.6
Marlboro Pocket Pack (Corto);20171125;4.6
Marlboro Red 100’S;20171125;4.8
Marlboro Red Blando;20171125;5.0
Marlboro Red Duro;20171125;5.0
Marlboro Touch Azul;20171125;4.6
Philip Morris Filter King;20171125;4.45
Philip Morris Red;20171125;4.2
Philip Morris Red Largo;20171125;4.1
Black Devil Black (20);20171202;4.05
Tennesie Red;20171202;4.0
Elixyr Extreme Green CP 20;20171208;4.25
Cohiba Duro;20171216;4.45
Craven A Red;20171216;5.0
Davidoff Classic;20171216;5.0
Davidoff Gold;20171216;5.0
Davidoff iD Touch Blue;20171216;4.8
Davidoff iD Touch Orange;20171216;4.8
Ducados Rubio 100’S by John Player Special;20171216;4.25
Ducados Rubio Blue Box by John Player Special;20171216;4.45
Ducados Rubio Blue Soft by John Player Special;20171216;4.35
Ducados Rubio Mentol by John Player Special;20171216;4.45
Ducados Rubio Nature by John Player Special;20171216;4.35
Ducados Rubio Pocket by John Player Special;20171216;4.2
Ducados Rubio Press & Fresh (Duo) by John Player Special;20171216;4.35
Ducados Rubio Red Box by John Player Special;20171216;4.45
Ducados Rubio Red Soft by John Player Special;20171216;4.35
Dunhill International Red;20171216;5.65
Embassy N.º 1;20171216;5.1
Fortuna 100’s Largo;20171216;4.5
Fortuna 23;20171216;4.9
Fortuna 24 Red Plus;20171216;4.95
Fortuna 29;20171216;6.15
Fortuna Azul Duro 20;20171216;4.6
Fortuna Fresh;20171216;4.6
Fortuna GLide Tec;20171216;4.45
Fortuna GLide Tec Blue;20171216;4.45
Fortuna Menthol Duro;20171216;4.6
Fortuna Plata Duro;20171216;4.6
Fortuna Pocket Corto;20171216;4.25
Fortuna Red Line;20171216;4.45
Fortuna Red Line 100;20171216;4.25
Fortuna Red Line Blando;20171216;4.35
Fortuna Rojo 30 Maxi;20171216;6.1
Fortuna Rojo Blando;20171216;4.6
Fortuna Rojo Duro 20;20171216;4.6
Gauloises Rubio Amarillo;20171216;4.35
Gauloises Rubio Azul;20171216;4.35
Gauloises Rubio Rojo;20171216;4.35
John Player King Size Blue;20171216;4.85
JPS American Blend Blue;20171216;4.45
JPS American Blend Blue 24;20171216;5.0
JPS American Blend Red;20171216;4.45
JPS American Blend Red 100’S;20171216;4.25
JPS American Blend Red 24;20171216;5.0
JPS American Blend Red Blando;20171216;4.35
JPS American Blend White;20171216;4.45
JPS Black;20171216;4.45
JPS Black 100s;20171216;4.45
JPS Duo;20171216;4.3
JPS Green Menthol;20171216;4.45
JPS Virginia Blue;20171216;4.25
JPS Virginia Blue 100’s;20171216;4.3
Kool Filter Kings;20171216;5.0
L&B Blue Ice Capsule;20171216;4.2
L&B Blue KS;20171216;4.25
Lambert & Butler GLide Tec;20171216;4.8
Lambert & Butler Gold;20171216;4.85
Lambert & Butler KS;20171216;4.85
Lambert & Butler Menthol;20171216;4.85
Lucky Strike Blue;20171216;4.6
Lucky Strike Click & Roll;20171216;4.45
Lucky Strike Compact Click;20171216;4.25
Lucky Strike Doble Frescor;20171216;4.5
Lucky Strike Flow Filter;20171216;4.6
Lucky Strike Flow Filter Demi Slims;20171216;4.35
Lucky Strike Fresh;20171216;4.45
Lucky Strike Original Tobacco;20171216;4.5
Lucky Strike Red;20171216;4.6
Lucky Strike Red 100’s;20171216;4.25
Lucky Strike Red Blando;20171216;4.45
News;20171216;4.35
News Azul Duro;20171216;4.35
News Rojo 30 Duro;20171216;6.3
News Rojo Duro;20171216;4.35
Nobel 0,1;20171216;4.6
Nobel 23;20171216;4.9
Nobel Blando;20171216;4.45
Nobel Duro;20171216;4.6
Nobel Intense;20171216;4.4
Nobel Slims;20171216;4.45
Nobel Style;20171216;4.35
Nobel Triple Filtro;20171216;4.6
Pall Mall New Orleans Blando;20171216;4.2
Pall Mall Plus Alaska/Menthol;20171216;4.45
Pall Mall Plus Los Angeles;20171216;4.2
Pall Mall Plus New Orleans Largo 100’S;20171216;4.25
Pall Mall Plus New Orleans/Red;20171216;4.2
Pall Mall Plus San Francisco/Blue;20171216;4.2
Pall Mall Pocket Edition;20171216;4.1
Pall Mall Puerto Rico;20171216;4.45
Peter Stuyvesant Blue;20171216;4.85
Peter Stuyvesant Red;20171216;4.85
Peter Stuyvesant Silver;20171216;4.85
Popular Negro KS;20171216;4.1
R1 Azul;20171216;4.95
R1 Rojo;20171216;4.95
R1 Slim Line;20171216;4.95
Regal Ks;20171216;5.1
Respect Red American Blend;20171216;4.15
Richmond King Size;20171216;4.45
Richmond Superkings;20171216;4.5
Richmond Superkings Menthol;20171216;4.45
Richmond Superkings White;20171216;4.5
Ronhill Rich;20171216;4.15
Ronhill Rich 100’S C20;20171216;4.15
Ronhill White;20171216;4.15
Rothmans Blue;20171216;5.0
Rothmans of London;20171216;4.2
Rothmans of London 100’s;20171216;4.1
Rothmans of London DS;20171216;4.1
Rothmans of London Switch;20171216;4.2
Rothmans of London White and Blue;20171216;4.2
Rothmans Red;20171216;5.0
Royal Crown Filter;20171216;4.85
Royals Red;20171216;4.45
Vogue Frisson Menthe;20171216;5.65
Vogue Super Slims Blue;20171216;5.65
West Blue;20171216;4.15
West Brooklyn 100’s;20171216;4.05
West Brooklyn Azul Duro;20171216;4.15
West Brooklyn Rojo Duro;20171216;4.15
West Ice;20171216;4.15
West Red;20171216;4.15
West Silver;20171216;4.15
Windsor Blue Superkings;20171216;4.35
Winfield Red;20171216;6.3
Pueblo Blue;20171223;4.2
Pueblo Green;20171223;4.2
Pueblo Orange;20171223;4.2
Pueblo Cigarette;20171223;4.2
Gold (10);20171230;0.2
Pockets Filter (10);20171230;0.2
Pockets Sun Blend (10);20171230;0.2
Dannemann Mini Moods (10);20171230;0.27
Reig 1 (10);20171230;0.26
Reig 15 (10);20171230;0.62
Reig 15 Minor (10);20171230;0.44
Arsenio Edición Limitada (10);20171230;4.5
Juanito (25);20171230;2.95
Mini Robusto Caja (25);20171230;3.5
Mini Titan (10);20171230;4.0
Perlas (25);20171230;2.4
Filter Bahía (12);20171230;0.27
Silver (12);20171230;0.27
It’s a boy (10);20171230;3.0
It’s a girl (10);20171230;3.0
Premium Color Line (10);20171230;2.7
Premium Gold (10);20171230;2.7
Premium Silver (10);20171230;2.7
White Wedding Edition (10);20171230;2.8
Cortos (10);20171230;1.35
Cortos (25);20171230;1.35
Mini Pirámide (10);20171230;1.65
Mini Titan (10);20171230;2.1
N.º 3 (10);20171230;1.2
N.º 4 Mazo (10);20171230;1.0
Perlas (25);20171230;1.15
Perlas Mazo (10);20171230;1.15
Premiun Mini Robusto (10);20171230;2.1
Titan (10);20171230;2.3
Mini Robusto (10);20171230;1.1
Robusto (10);20171230;1.35
Cabinetta Belicoso (20);20171230;7.2
Cabinetta Toro (20);20171230;6.8
D. Julián N.º 1 (5);20171230;3.15
D. Julián N.º 5 (5);20171230;1.5
Reig 7 Cortados (10);20171230;0.62
Reig 7 Minor (10);20171230;0.44
Cameroon 4x60 (24);20171230;6.9
Serie G SPCL 3 3/4x48 (48);20171230;3.9
Serie G Toro Tubo 6x50 (10);20171230;6.7
Serie V Doble Robusto 5X54 (24);20171230;9.4
Serie V Doble Robusto Tubo 5x54 (12);20171230;10.4
Serie V Doble Toro 6x60 (24);20171230;11.8
Serie V Melanio Figurado 6 1/2x52 (10);20171230;18.9
Serie V Melanio Robusto 5x52 (10);20171230;13.9
20th Anniversary Robusto Maduro 5 x 56 (24);20171230;10.0
Small Batch Connecticut 4 x 46 (4);20171230;4.3
Small Batch Maduro 4 x 46 (4);20171230;4.3
Small Batch Sungrown 4 x 46 (4);20171230;4.3
Capa Connecticut Churchill 7x48 (12);20171230;1.45
Capa Connecticut Corona 5x42 (12);20171230;0.9
Capa Connecticut Corona Grande 6x44 (12);20171230;1.15
Capa Connecticut Robusto 5x50 (12);20171230;1.0
Capa Connecticut Short Robusto 4 1/4x52 (12);20171230;0.9
Capa Connecticut Toro 6x52 (12);20171230;1.35
Sublimes 6 x 44 (20);20171230;2.05
XS (15);20171230;0.22
Goliath 6x80 (5);20171230;4.8
Robusto 5x50 (20);20171230;2.3
Toro 6x50 (20);20171230;2.7
Toro Gordo 6x60 (20);20171230;3.3
Toro Hercules 7x70 (20);20171230;4.0
Fortuna Red Line 23;20180106;4.7
Belicosos Finos (25);20180113;11.2
Petit Coronas (25);20180113;6.6
Royal Corona Tubo (10);20180113;12.75
Royal Coronas (25);20180113;12.25
Magnum (10);20180113;1.55
Robusto (10);20180113;1.2
Short Robusto (10);20180113;1.0
Toro (10);20180113;1.4
Behike BHK 52 (10);20180113;35.9
Behike BHK 54 (10);20180113;42.65
Behike BHK 56 (10);20180113;47.1
Coronas Especiales (25);20180113;22.5
Coronas Especiales (5);20180113;22.5
Esplendidos (25);20180113;31.8
Esplendidos (3);20180113;31.8
Exquisitos (25);20180113;13.2
Lanceros (25);20180113;25.6
Maduro 5 Genios (10);20180113;28.3
Maduro 5 Genios (25);20180113;28.3
Maduro 5 Mágicos (10);20180113;23.0
Maduro 5 Mágicos (25);20180113;23.0
Maduro 5 Secretos (10);20180113;12.8
Maduro 5 Secretos (25);20180113;12.8
Medio Siglo (25);20180113;15.3
Medio Siglo T (3);20180113;15.8
Panatelas (25);20180113;10.7
Panatelas (5);20180113;10.7
Piramides Extra (10);20180113;29.9
Piramides Extra Tubo (3);20180113;30.9
Robusto Tubo (3);20180113;22.1
Robustos (25);20180113;21.6
Siglo I (25);20180113;10.2
Siglo I (5);20180113;10.2
Siglo I Tubo en Estuche (3);20180113;10.7
Siglo II (25);20180113;13.75
Siglo II (5);20180113;13.75
Siglo II Tubo (3);20180113;14.25
Siglo III (25);20180113;15.6
Siglo III (5);20180113;15.6
Siglo III Tubo en Estuche (3);20180113;16.3
Siglo IV (25);20180113;18.75
Siglo IV Tubo (3);20180113;19.25
Siglo IV(5);20180113;18.75
Siglo V (25);20180113;24.8
Siglo V (5);20180113;24.8
Siglo V Tubo en Estuche (3);20180113;25.3
Siglo VI (10);20180113;27.6
Siglo VI (25);20180113;27.6
Siglo VI Tubo (3);20180113;28.6
Serie S Short Robusto Tubo 4x52 (10);20180113;5.7
Diademas (5);20180113;21.9
Divinos (25);20180113;6.2
Generosos (25);20180113;8.1
Tradicionales (25);20180113;7.6
Oro Blanco (1);20180113;460.0
Petit Coronas (25);20180113;2.75
Selectos (25);20180113;2.9
Serie E N 2 (25);20180113;15.7
Serie E N 2 (5);20180113;15.7
8-9-8 (25);20180113;14.3
Coronas Junior (3);20180113;5.4
Coronas Senior (3);20180113;5.9
Habaneros (25);20180113;4.5
Lusitanias (25);20180113;19.0
Luxe (25);20180113;6.6
Presidentes (25);20180113;11.0
Salomones (10);20180113;22.0
Serie D N.6 (20);20180113;7.2
Serie D N.6 (5);20180113;7.2
Serie D Nº 4 (25);20180113;12.4
Serie D Nº 4 Caja (10);20180113;12.4
Serie D Nº 4 T/Alum. (3);20180113;12.9
Serie P Nº 2 (10);20180113;14.0
Serie P Nº 2 (25);20180113;14.0
Serie P Nº 2 T/Alum.(3);20180113;14.5
Super Partagás (25);20180113;5.8
Cadetes KDT (25);20180113;2.9
Cosacos (25);20180113;5.1
Delicias (25);20180113;3.05
Fonseca Nº 1 (25);20180113;7.0
Coronas Junior T/Alum (25);20180113;4.25
Coronas Major T/Alum (25);20180113;5.3
Epicures (25);20180113;3.3
Magnum 46 (25);20180113;11.6
Magnum 50 (25);20180113;14.3
Magnum 50 Caja (10);20180113;14.3
Magnum 50 Tubo (3);20180113;14.8
Magnum 54 (10);20180113;12.75
Magnum 54 (25);20180113;12.75
Magnum 54 T (3);20180113;13.25
Magnun 46 Tubo (3);20180113;12.1
Upmann Nº 2 (25);20180113;13.5
Double Coronas (25);20180113;19.0
Epicure Especial Caja (10);20180113;13.25
Epicure Especial Caja (25);20180113;13.25
Epicure Especial Tubo en Estuche (3);20180113;13.75
Epicure N 1 Tubo (3);20180113;12.9
Epicure Nº 1 (25);20180113;12.4
Epicure Nº 2 (25);20180113;12.4
Epicure Nº 2 Tubo (3);20180113;12.9
Hoyo San Juan T (3);20180113;15.1
Le Hoyo des Dieux (25);20180113;10.2
Le Hoyo du Maire (25);20180113;3.3
Le Hoyo du Prince (25);20180113;6.5
Le Hoyo du Prince (5);20180113;6.5
Le Hoyo San Juan (10);20180113;14.6
Petit Robustos (25);20180113;9.0
Petit Robustos (3);20180113;9.0
Selección N 1 (25);20180113;11.5
Selección N 2 (25);20180113;11.5
Double Edmundo (10);20180113;15.2
Double Edmundo (25);20180113;15.2
Double Edmundo (3);20180113;15.2
Edmundo (25);20180113;15.1
Edmundo T/ALUM (3);20180113;15.6
Especial (25);20180113;15.1
Montecristo Nº 1 (25);20180113;12.25
Montecristo Nº 2 (10);20180113;15.1
Montecristo Nº 2 (25);20180113;15.1
Montecristo Nº 2 (3);20180113;15.1
Montecristo Nº 3 (25);20180113;9.8
Montecristo Nº 3 (5);20180113;9.8
Montecristo Nº 4 (25);20180113;7.3
Montecristo Nº 4 (3);20180113;7.3
Montecristo Nº 4 (5);20180113;7.3
Montecristo Tubos (10);20180113;12.0
Open Eagle Caja (20);20180113;16.7
Open Eagle Tubo (3);20180113;17.2
Open Master Caja (20);20180113;13.25
Open Master Tubo (3);20180113;13.75
Open Regata Caja (20);20180113;8.4
Open Regata Tubo (3);20180113;8.9
Petit Edmundo (10);20180113;10.8
Petit Edmundo (25);20180113;10.8
Petit Edmundo Tubo (3);20180113;11.3
Petit N.2 T (3);20180113;11.3
Petit Nº 2 (10);20180113;10.8
Petit Nº 2 (25);20180113;10.8
Petit Nº 2 (3);20180113;10.8
Petit Tubos (10);20180113;8.0
Petit Tubos (5);20180113;8.0
Maduro Nº 1 (25);20180113;14.8
Serie E N 2 T (3);20180113;16.2
Estate Selección Vintage Imperio Connecticut (6);20180113;19.5
Estate Selección Vintage Imperio Maduro (6);20180113;19.5
Estate Selección Vintage Imperio Sungrown (6);20180113;19.5
La Tradición Limited Cameroon Edition Petit Corona 4 1/2 x 44 (10);20180113;4.7
Reserve 10th Anniversary Connecticut (8);20180113;8.8
Reserve 10th Anniversary Maduro (8);20180113;8.8
Reserve 10th Anniversary Sungrown (8);20180113;8.8
Petit Coronations (25);20180113;5.2
Punch Punch (25);20180113;11.6
Punch Tubo (10);20180113;12.1
Small Club Coronas (25);20180113;4.4
Specially Selected (25);20180113;11.6
Choix Supreme (25);20180113;9.6
Demi Tasse (25);20180113;2.8
Belicosos (25);20180113;12.6
Cazadores (25);20180113;9.6
Cedros de Luxe Nº2 (25);20180113;9.2
Cedros de Luxe Nº3 (25);20180113;6.9
Churchills Tubo (10);20180113;18.3
Coronitas en Cedro (25);20180113;5.1
Exhibición Nº 3 (25);20180113;12.5
Petit Churchills (25);20180113;9.0
Petit Churchills T (3);20180113;9.5
Petit Coronas (5);20180113;6.2
Petit Julietas (5);20180113;3.3
Petit Princess (25);20180113;5.2
Romeo Nº 1 (10);20180113;6.6
Romeo Nº 1 (3);20180113;6.6
Romeo Nº 2 (10);20180113;7.0
Romeo Nº 2 (3);20180113;7.0
Romeo Nº 3 (25);20180113;5.4
Romeo Nº 3 (3);20180113;5.4
Short Churchills (10);20180113;12.4
Short Churchills (25);20180113;12.4
Short Churchills Tubo (3);20180113;12.9
Wide Churchill (10);20180113;13.75
Wide Churchill (25);20180113;13.75
Wide Churchill Tubo (3);20180113;14.25
El Principe (25);20180113;5.4
Belicosos (25);20180113;10.8
Non Plus (25);20180113;5.9
Classico (5);20180113;1.0
Coloniales (24);20180113;9.5
Coloniales (5);20180113;9.5
Reyes (12);20180113;7.5
Reyes (24);20180113;7.5
Vigia (12);20180113;11.1
Vigia T (3);20180113;11.6
Clásicos (25);20180113;10.8
Familiar (25);20180113;9.1
Únicos (25);20180113;14.3
Philip Morris Red;20180120;4.15
Philip Morris Red Largo;20180120;4.05
Pall Mall New Orleans Blando;20180127;4.15
Pall Mall Plus Los Angeles;20180127;4.15
Pall Mall Plus New Orleans/Red;20180127;4.15
Pall Mall Plus San Francisco/Blue;20180127;4.15
Pall Mall Pocket Edition;20180127;4.0
Rothmans of London;20180127;4.15
Rothmans of London 100’s;20180127;4.05
Rothmans of London DS;20180127;4.0
Rothmans of London Switch;20180127;4.15
Rothmans of London White and Blue;20180127;4.15
Claro Gordo (25);20180210;1.95
Claro Robusto (25);20180210;1.6
Claro Toro (25);20180210;1.7
Serie Privada Ed. Esp. Maduro SP52 5x52 Box Press (24);20180210;9.95
Gran Toro (24);20180210;6.7
Maduro Petit Belicoso (24);20180210;5.5
Maduro Robusto (24);20180210;5.9
Petit Belicoso (24);20180210;5.5
Robusto (24);20180210;5.9
Gran Toro (24);20180210;7.95
DBL Magnum 6X60 (24);20180210;3.95
DBL Magnum Mazo (20);20180210;3.75
Half Corona 3,5x50 (24);20180210;2.95
Half Corona Mazo (20);20180210;2.75
Robusto 5x54 (24);20180210;3.6
Robusto Mazo (20);20180210;3.45
Setenta 7x70 (24);20180210;4.95
Setenta Mazo (20);20180210;4.75
Figurado Habano 6 1/2 x 52 (20);20180210;8.95
Robusto Habano 5 x 52 (20);20180210;7.95
Antaño Machito (10);20180210;4.65
Antaño Machito (50);20180210;4.65
Antaño Petit Robusto (10);20180210;5.75
Antaño Petit Robusto (20);20180210;5.75
Antaño Robusto Grande (20);20180210;6.7
Clásico Cónsul (10);20180210;4.95
Clásico Cónsul (25);20180210;4.95
Clásico Perlas (25);20180210;3.2
Clásico Piccolino (25);20180210;2.4
Cuatro Cinco Reserva Especial Doble Robusto (10);20180210;9.9
Cuatro Cinco Reserva Especial Petit Corona (10);20180210;7.4
Cuatro Cinco Reserva Especial Toro (10);20180210;10.9
Cuatro Cinco Reserva Especial Torperdo (10);20180210;10.9
Red Half Corona (20);20180210;3.2
Red Half Corona (5);20180210;3.2
Pistoff Robusto (10);20180210;7.9
San Andres Robusto (20);20180210;7.5
Mex Ros Navegantes 25 1/2 x 55 (21);20180210;6.95
Puro Especial (20);20180210;10.9
Clasico Gordito (20);20180210;5.75
Assortment Robusto (5);20180210;35.0
Petites Hand Made Long Filler (10);20180210;12.5
Manolitos (10);20180210;4.5
448 (20);20180210;3.6
460 (20);20180210;4.95
552 (20);20180210;3.95
654 (20);20180210;5.5
Auténticos 342 C25 (25);20180210;2.5
Auténticos 360 (20);20180210;4.6
Auténticos 446 C25 (25);20180210;2.95
Autenticos Nicaragua 760 (20);20180210;6.9
Reserva R44 (20);20180210;3.2
Reserva R52 (20);20180210;4.5
Reserva R54 (20);20180210;5.7
Habano Robusto 5 x 54 (20);20180210;8.5
Finos Filter Beige (10);20180210;0.2
Tripa Larga de Torcedor Doble Perla (25);20180210;2.2
Tripa Larga de Torcedor Doble Robusto (25);20180210;3.1
Tripa Larga de Torcedor Esteliano Gran Cañon (25);20180210;3.4
Tripa Larga de Torcedor Esteliano Robusto (25);20180210;3.2
Tripa Larga de Torcedor Gran Cañon (25);20180210;2.9
Tripa Larga de Torcedor Robusto (25);20180210;2.7
Corona Capa Oro (10);20180210;2.5
Gran Reserva 20 Aniversario Edicion Limitada (10);20180210;7.0
Egalite 100’s;20180217;3.95
Fraternite 100’s;20180217;3.95
Ibiza Essence Slims Blue 20;20180217;4.1
Ibiza Essence Slims Green 20;20180217;4.1
Ibiza Essence Slims Yellow 20;20180217;4.1
L&M Red Label KS BOB 23;20180217;4.7
Benson & Hedges 100’S;20180226;5.0
Benson & Hedges American Blue;20180226;4.15
Benson & Hedges American Red;20180226;4.15
Benson & Hedges American Red 100;20180226;4.05
Benson & Hedges Gold;20180226;5.0
Benson & Hedges Option;20180226;4.15
Benson & Hedges Silver;20180226;4.85
Mayfair Green;20180226;4.5
Mayfair King Size;20180226;4.5
Mayfair Sky Blue;20180226;4.5
Mayfair Superkings;20180226;4.5
Silk Cut Blue;20180226;5.0
Silk Cut Purple;20180226;5.0
Silk Cut Purple 100’S;20180226;5.0
Silk Cut Silver;20180226;5.0
Silk Cut White;20180226;5.0
Sterling Superking Blue;20180226;4.3
Sterling Superkings;20180226;4.3
Paradiso Quintessence Robusto (24);20180303;9.9
