Nombre;Fecha;Area;Precio
Robusto (25);20110702;Ceuta y Melilla;1.0
Monte Negro:;20110702;Ceuta y Melilla;0.7
Bucaneros (10);20110702;Ceuta y Melilla;1.0
Chesterfield Classic Blue Duro;20110708;Peninsula e Illes Balears;3.5
Chesterfield Classic Red Blando;20110708;Peninsula e Illes Balears;3.75
Chesterfield Classic Red Duro;20110708;Peninsula e Illes Balears;3.7
Chesterfield Naked;20110708;Peninsula e Illes Balears;3.75
Couture 0.1 Silver Slim;20110708;Peninsula e Illes Balears;3.7
Couture Fine Flavour Slim;20110708;Peninsula e Illes Balears;3.6
Couture Full Flavour Slim;20110708;Peninsula e Illes Balears;3.6
Couture Menthol Slim;20110708;Peninsula e Illes Balears;3.6
L&M Blue Label Blando;20110708;Peninsula e Illes Balears;3.6
L&M Blue Label Duro;20110708;Peninsula e Illes Balears;3.4
L&M Red Label Blando;20110708;Peninsula e Illes Balears;3.5
L&M Red Label Duro;20110708;Peninsula e Illes Balears;3.4
Lark;20110708;Peninsula e Illes Balears;3.5
Mark 1 American Blend;20110708;Peninsula e Illes Balears;4.0
Mark 1 Golden Blend;20110708;Peninsula e Illes Balears;3.3
Mark 1 Menthol;20110708;Peninsula e Illes Balears;3.3
Marlboro Blue Fresh;20110708;Peninsula e Illes Balears;3.3
Marlboro Gold 100’S;20110708;Peninsula e Illes Balears;4.0
Marlboro Gold Duro;20110708;Peninsula e Illes Balears;4.1
Marlboro Gold Touch;20110708;Peninsula e Illes Balears;4.0
Marlboro Med Duro;20110708;Peninsula e Illes Balears;3.85
Marlboro Pocket Pack (Corto);20110708;Peninsula e Illes Balears;4.0
Marlboro Red 100’S;20110708;Peninsula e Illes Balears;3.85
Marlboro Red Blando;20110708;Peninsula e Illes Balears;4.1
Marlboro Red Duro;20110708;Peninsula e Illes Balears;4.0
Next Red 20;20110708;Peninsula e Illes Balears;4.0
Next White 20;20110708;Peninsula e Illes Balears;3.5
Philip Morris Blues;20110708;Peninsula e Illes Balears;3.5
Philip Morris Filter King;20110708;Peninsula e Illes Balears;3.5
Philip Morris Green;20110708;Peninsula e Illes Balears;3.75
Philip Morris Reds;20110708;Peninsula e Illes Balears;3.5
Philip Morris Supreme;20110708;Peninsula e Illes Balears;3.5
Kool Filter Kings;20110716;Peninsula e Illes Balears;3.4
Lucky Strike Click & Roll;20110716;Peninsula e Illes Balears;3.65
Lucky Strike Pocket;20110716;Peninsula e Illes Balears;4.0
Lucky Strike Red;20110716;Peninsula e Illes Balears;3.75
Lucky Strike Red Blando;20110716;Peninsula e Illes Balears;3.4
Lucky Strike Silver;20110716;Peninsula e Illes Balears;3.6
Pall Mall Alaska/Menthol;20110716;Peninsula e Illes Balears;3.5
Pall Mall Los Angeles;20110716;Peninsula e Illes Balears;3.6
Pall Mall New Orleans Blando;20110716;Peninsula e Illes Balears;3.5
Pall Mall New Orleans Largo 100’S;20110716;Peninsula e Illes Balears;3.5
Pall Mall New Orleans XL;20110716;Peninsula e Illes Balears;3.4
Pall Mall New Orleans/Red;20110716;Peninsula e Illes Balears;3.4
Pall Mall Pocket Edition;20110716;Peninsula e Illes Balears;4.5
Pall Mall Puerto Rico;20110716;Peninsula e Illes Balears;3.5
Pall Mall San Francisco/Blue;20110716;Peninsula e Illes Balears;3.4
Peter Stuyvesant Blue;20110716;Peninsula e Illes Balears;3.5
Peter Stuyvesant Red;20110716;Peninsula e Illes Balears;3.5
Peter Stuyvesant Silver;20110716;Peninsula e Illes Balears;3.65
Prince Original/Rich Taste;20110716;Peninsula e Illes Balears;3.65
Prince White/Rounded;20110716;Peninsula e Illes Balears;3.65
Rothmans Blue;20110716;Peninsula e Illes Balears;4.0
Rothmans Red;20110716;Peninsula e Illes Balears;4.0
Royal Crown Blue;20110716;Peninsula e Illes Balears;4.0
Royal Crown Filter;20110716;Peninsula e Illes Balears;4.0
Royals Red;20110716;Peninsula e Illes Balears;3.65
Vogue Perle Bronze;20110716;Peninsula e Illes Balears;3.65
Winfield Blue;20110716;Peninsula e Illes Balears;3.65
Winfield Red;20110716;Peninsula e Illes Balears;3.8
Bullbrand Negro (15 g);20110716;Ceuta y Melilla;3.5
Burton Original Tabaco Volumen (35 g);20110716;Ceuta y Melilla;3.5
Pepe American Blend (60 g);20110716;Ceuta y Melilla;1.9
Coronas Clásico Duro;20110723;Peninsula e Illes Balears;3.65
Coronas Negro Oro Duro;20110723;Peninsula e Illes Balears;3.65
Coronas Negro Plata Duro;20110723;Peninsula e Illes Balears;3.7
Coronas Reserva Duro;20110723;Peninsula e Illes Balears;3.7
Djarum Black 20;20110723;Peninsula e Illes Balears;3.7
Djarum Special 20;20110723;Peninsula e Illes Balears;3.7
Djarum Super 20;20110723;Peninsula e Illes Balears;3.95
Reales Blando;20110723;Peninsula e Illes Balears;3.95
Rex FF Blando;20110723;Peninsula e Illes Balears;3.95
Rex Plata Duro;20110723;Peninsula e Illes Balears;3.95
Winston Blue;20110723;Peninsula e Illes Balears;3.65
Winston Bluevolution;20110723;Peninsula e Illes Balears;3.65
Winston Classic 100;20110723;Peninsula e Illes Balears;3.65
Winston Classic Ks Box;20110723;Peninsula e Illes Balears;3.6
Winston Classic Red Ks Soft;20110723;Peninsula e Illes Balears;3.5
Winston Silver;20110723;Peninsula e Illes Balears;3.6
Chesterfield Naked;20110729;Peninsula e Illes Balears;3.65
Camel Filter Box 20;20110730;Peninsula e Illes Balears;3.65
Camel Filter Soft;20110730;Peninsula e Illes Balears;3.65
Camel Non Filter Soft;20110730;Peninsula e Illes Balears;3.65
Camel Shorts;20110730;Peninsula e Illes Balears;3.65
Chesterfield Classic Red Duro;20110901;Peninsula e Illes Balears;3.75
Chesterfield Naked;20110901;Peninsula e Illes Balears;3.95
Corset Lile Superslims;20110901;Peninsula e Illes Balears;3.85
Corset Pink Superslims;20110901;Peninsula e Illes Balears;3.95
L&M Blue Label Blando;20110901;Peninsula e Illes Balears;3.85
L&M Blue Label Duro;20110901;Peninsula e Illes Balears;3.7
L&M Red Label Blando;20110901;Peninsula e Illes Balears;3.7
L&M Red Label Duro;20110901;Peninsula e Illes Balears;3.65
Lark;20110901;Peninsula e Illes Balears;3.75
Marlboro Blue Fresh;20110901;Peninsula e Illes Balears;3.65
Marlboro Gold 100’S;20110901;Peninsula e Illes Balears;3.75
Marlboro Gold Duro;20110901;Peninsula e Illes Balears;4.25
Marlboro Gold Touch;20110901;Peninsula e Illes Balears;4.25
Marlboro Med Duro;20110901;Peninsula e Illes Balears;4.35
Marlboro Pocket Pack (Corto);20110901;Peninsula e Illes Balears;4.25
Marlboro Red 100’S;20110901;Peninsula e Illes Balears;4.1
Marlboro Red Blando;20110901;Peninsula e Illes Balears;4.25
Marlboro Red Duro;20110901;Peninsula e Illes Balears;4.1
Merilyn Blue Slim;20110901;Peninsula e Illes Balears;4.35
Merilyn Red Slim;20110901;Peninsula e Illes Balears;4.25
Merilyn Vanilla Slim;20110901;Peninsula e Illes Balears;4.25
Next Red 20;20110901;Peninsula e Illes Balears;3.6
Next White 20;20110901;Peninsula e Illes Balears;3.6
Philip Morris Blues;20110901;Peninsula e Illes Balears;3.6
Philip Morris Filter King;20110901;Peninsula e Illes Balears;3.75
Philip Morris Green;20110901;Peninsula e Illes Balears;3.75
Philip Morris Reds;20110901;Peninsula e Illes Balears;3.75
Philip Morris Supreme;20110901;Peninsula e Illes Balears;4.0
Mediterráneos (20);20110901;Ceuta y Melilla;0.6
El Labrador:;20110901;Ceuta y Melilla;0.5
Labradores (10);20110901;Ceuta y Melilla;0.5
Labradores (Estuche 10);20110901;Ceuta y Melilla;0.5
Marineros Caliqueños (10);20110901;Ceuta y Melilla;0.5
Marineros Caliqueños (2 × 25);20110901;Ceuta y Melilla;0.5
Colonial (25);20110901;Ceuta y Melilla;0.5
Corona (25);20110901;Ceuta y Melilla;0.5
Perla (25);20110901;Ceuta y Melilla;0.9
Petit Corona (25);20110901;Ceuta y Melilla;0.8
Petit Julieta (25);20110901;Ceuta y Melilla;0.55
Pirámide (25);20110901;Ceuta y Melilla;0.9
Robusto (25);20110901;Ceuta y Melilla;0.75
Super Elite:;20110901;Ceuta y Melilla;0.5
Coronas (50);20110901;Ceuta y Melilla;1.0
Isleños N.º 3 (50);20110901;Ceuta y Melilla;0.9
Vegafina:;20110901;Ceuta y Melilla;0.37
Gran Corona Fortaleza 2 (4);20110901;Ceuta y Melilla;0.46
Panetelas Fortaleza 2 (5);20110901;Ceuta y Melilla;0.46
Samuel Gawith Black Cherry (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Bracken Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Celtic Talisman (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Chocolate Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Commonwealth (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Firedance Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Full Virginia (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Golden Glow (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Grousemoor (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Kendal Cream Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Navy Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Perfection (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Sam’s Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Skiff Mixture (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Squadron Leader (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith St James Flake (50 g);20110901;Ceuta y Melilla;6.0
Samuel Gawith Westmorland Mixture (50 g);20110901;Ceuta y Melilla;6.0
B.N. Clásico Blando;20110910;Peninsula e Illes Balears;3.9
B.N. Clásico Duro;20110910;Peninsula e Illes Balears;3.9
Bastos Filter Blando;20110910;Peninsula e Illes Balears;3.9
Boncalo Duro;20110910;Peninsula e Illes Balears;4.65
Brooklyn Azul Duro;20110910;Peninsula e Illes Balears;3.9
Brooklyn Rojo Duro;20110910;Peninsula e Illes Balears;3.55
Davidoff Classic;20110910;Peninsula e Illes Balears;3.55
Davidoff Gold;20110910;Peninsula e Illes Balears;4.25
Diana Duro;20110910;Peninsula e Illes Balears;4.25
Ducados 25 Azul Duro;20110910;Peninsula e Illes Balears;3.75
Ducados Azul Blando;20110910;Peninsula e Illes Balears;4.75
Ducados Azul Duro;20110910;Peninsula e Illes Balears;3.95
Ducados Azul/Blanco Blando;20110910;Peninsula e Illes Balears;3.95
Ducados Azul/Blanco Duro;20110910;Peninsula e Illes Balears;3.95
Ducados Blanco Duro;20110910;Peninsula e Illes Balears;3.95
Ducados Internacional Duro;20110910;Peninsula e Illes Balears;3.95
Ducados Lujo Duro;20110910;Peninsula e Illes Balears;4.45
Ducados Rubio 100’S;20110910;Peninsula e Illes Balears;4.25
Ducados Rubio Azul;20110910;Peninsula e Illes Balears;3.65
Ducados Rubio Azul Blando;20110910;Peninsula e Illes Balears;3.75
Ducados Rubio Mentol;20110910;Peninsula e Illes Balears;3.65
Ducados Rubio Pocket;20110910;Peninsula e Illes Balears;3.75
Ducados Rubio Rojo;20110910;Peninsula e Illes Balears;3.55
Ducados Rubio Rojo 24;20110910;Peninsula e Illes Balears;3.75
Ducados Rubio Rojo 25;20110910;Peninsula e Illes Balears;4.2
Ducados Rubio Rojo Blando;20110910;Peninsula e Illes Balears;4.4
Fine 120 Azul Duro;20110910;Peninsula e Illes Balears;3.65
Fine 120 Menthol Duro;20110910;Peninsula e Illes Balears;4.6
Fine 120 Rojo Blend Duro;20110910;Peninsula e Illes Balears;4.6
For U! by Fortuna;20110910;Peninsula e Illes Balears;4.6
Fortuna 24 Azul Duro;20110910;Peninsula e Illes Balears;3.75
Fortuna 24 Rojo Duro;20110910;Peninsula e Illes Balears;4.25
Fortuna Azul Duro 20;20110910;Peninsula e Illes Balears;4.25
Fortuna Fresh;20110910;Peninsula e Illes Balears;3.85
Fortuna Menthol Duro;20110910;Peninsula e Illes Balears;3.85
Fortuna Plata Duro;20110910;Peninsula e Illes Balears;3.85
Fortuna Pocket;20110910;Peninsula e Illes Balears;3.85
Fortuna Red Line;20110910;Peninsula e Illes Balears;3.65
Fortuna Red Line Blando;20110910;Peninsula e Illes Balears;3.75
Fortuna Rojo Blando;20110910;Peninsula e Illes Balears;3.75
Fortuna Rojo Duro 20;20110910;Peninsula e Illes Balears;3.85
Fortuna XL Blando;20110910;Peninsula e Illes Balears;3.85
Fortuna XL Duro;20110910;Peninsula e Illes Balears;3.85
Gauloises Brunes;20110910;Peninsula e Illes Balears;3.85
Gauloises Rubio Amarillo;20110910;Peninsula e Illes Balears;3.75
Gauloises Rubio Azul;20110910;Peninsula e Illes Balears;3.75
Gauloises Rubio Rojo;20110910;Peninsula e Illes Balears;3.75
Gitanes Cortos Con Filtro Duro;20110910;Peninsula e Illes Balears;3.75
Gitanes Cortos Sin Filtro Duro;20110910;Peninsula e Illes Balears;4.4
Habanos Blando;20110910;Peninsula e Illes Balears;4.4
Habanos Duro;20110910;Peninsula e Illes Balears;4.2
JPS American Blend Red;20110910;Peninsula e Illes Balears;4.2
JPS American Blend Red 100’S;20110910;Peninsula e Illes Balears;3.75
JPS American Blend Red Blando;20110910;Peninsula e Illes Balears;3.65
JPS American Blend Silver;20110910;Peninsula e Illes Balears;3.65
JPS American Blend White;20110910;Peninsula e Illes Balears;3.75
JPS Black;20110910;Peninsula e Illes Balears;3.75
JPS Black 100s;20110910;Peninsula e Illes Balears;3.75
JPS Green Menthol;20110910;Peninsula e Illes Balears;3.75
News Azul Duro;20110910;Peninsula e Illes Balears;3.75
News Rojo 30 Duro;20110910;Peninsula e Illes Balears;3.75
News Rojo Duro;20110910;Peninsula e Illes Balears;5.45
Nobel Blando;20110910;Peninsula e Illes Balears;3.75
Nobel Duro;20110910;Peninsula e Illes Balears;3.85
Nobel Plata;20110910;Peninsula e Illes Balears;3.85
Nobel Style;20110910;Peninsula e Illes Balears;3.85
Nobel Triple Filtro;20110910;Peninsula e Illes Balears;3.75
Partagás Duro;20110910;Peninsula e Illes Balears;3.85
R1 Azul;20110910;Peninsula e Illes Balears;4.2
R1 Rojo;20110910;Peninsula e Illes Balears;4.2
R1 Slim Line;20110910;Peninsula e Illes Balears;4.2
Sombra Blando;20110910;Peninsula e Illes Balears;4.2
West Blue;20110910;Peninsula e Illes Balears;3.9
West Ice;20110910;Peninsula e Illes Balears;3.75
West Red;20110910;Peninsula e Illes Balears;3.75
West Silver;20110910;Peninsula e Illes Balears;3.75
Filter Cherry (10);20110910;Ceuta y Melilla;1.1
Filter Cherry Cigar Box (10);20110910;Ceuta y Melilla;1.1
Filter Coconut (10);20110910;Ceuta y Melilla;1.1
Filter Vainilla (10);20110910;Ceuta y Melilla;1.1
Filter Vanilla Cigar Box (10);20110910;Ceuta y Melilla;1.1
Mini Cigars Cherry (10);20110910;Ceuta y Melilla;1.1
Mini Cigars Vainilla (10);20110910;Ceuta y Melilla;1.1
Mini Sumatra (10);20110910;Ceuta y Melilla;1.1
Bisonte Duro;20110913;Peninsula e Illes Balears;3.65
Camel Black;20110913;Peninsula e Illes Balears;3.65
Camel Blue 20;20110913;Peninsula e Illes Balears;3.9
Camel Essential Blue;20110913;Peninsula e Illes Balears;3.9
Camel Essential Filters;20110913;Peninsula e Illes Balears;3.9
Camel Filter Box 20;20110913;Peninsula e Illes Balears;3.95
Camel Filter Soft;20110913;Peninsula e Illes Balears;3.95
Camel Non Filter Soft;20110913;Peninsula e Illes Balears;3.95
Camel Shorts;20110913;Peninsula e Illes Balears;3.95
Camel White;20110913;Peninsula e Illes Balears;3.95
Celtas Filtro Blando;20110913;Peninsula e Illes Balears;3.95
Condal Blando 100;20110913;Peninsula e Illes Balears;3.8
Coronas A.B. Blando 100;20110913;Peninsula e Illes Balears;3.9
Coronas A.B. Duro;20110913;Peninsula e Illes Balears;3.9
Coronas A.B. Duro 100;20110913;Peninsula e Illes Balears;3.9
Coronas A.B. Gold Duro;20110913;Peninsula e Illes Balears;3.75
Coronas A.B. Menthol Duro;20110913;Peninsula e Illes Balears;3.75
Coronas A.B. Silver Duro;20110913;Peninsula e Illes Balears;3.75
Coronas Clásico Blando;20110913;Peninsula e Illes Balears;3.75
Coronas Clásico Duro;20110913;Peninsula e Illes Balears;3.75
Coronas Negro Oro Duro;20110913;Peninsula e Illes Balears;3.75
Coronas Negro Plata Duro;20110913;Peninsula e Illes Balears;3.95
Coronas Reserva Duro;20110913;Peninsula e Illes Balears;3.95
Gold Coast Blue (Azul);20110913;Peninsula e Illes Balears;3.95
Gold Coast Filters (Rojo);20110913;Peninsula e Illes Balears;3.95
Gold Coast Menthol (Verde);20110913;Peninsula e Illes Balears;4.2
Gold Coast White (Blanco);20110913;Peninsula e Illes Balears;3.75
More Filters Box;20110913;Peninsula e Illes Balears;3.75
More Menthol Box;20110913;Peninsula e Illes Balears;3.75
Piper Menthol Blando;20110913;Peninsula e Illes Balears;3.75
Reales Blando;20110913;Peninsula e Illes Balears;4.5
Rex FF Blando;20110913;Peninsula e Illes Balears;4.5
Rex Plata Duro;20110913;Peninsula e Illes Balears;3.9
Salem Menthol;20110913;Peninsula e Illes Balears;3.9
Winston Blue;20110913;Peninsula e Illes Balears;3.9
Winston Bluevolution;20110913;Peninsula e Illes Balears;3.9
Winston Classic 100;20110913;Peninsula e Illes Balears;4.25
Winston Classic Ks Box;20110913;Peninsula e Illes Balears;3.85
Winston Classic Red Ks Soft;20110913;Peninsula e Illes Balears;3.75
Winston Redvolution;20110913;Peninsula e Illes Balears;3.85
Winston Silver;20110913;Peninsula e Illes Balears;3.85
Craven A Red;20110917;Peninsula e Illes Balears;4.65
Dunhill Internacional Red;20110917;Peninsula e Illes Balears;3.75
Dunhill International Blue;20110917;Peninsula e Illes Balears;3.75
Dunhill International Menthol;20110917;Peninsula e Illes Balears;4.25
Golden American Classic Blue;20110917;Peninsula e Illes Balears;4.75
Golden American Classic Red;20110917;Peninsula e Illes Balears;4.75
HB Red;20110917;Peninsula e Illes Balears;4.75
Kool Filter Kings;20110917;Peninsula e Illes Balears;3.55
Lucky Strike Click & Roll;20110917;Peninsula e Illes Balears;3.55
Lucky Strike Corto Sin Filtro;20110917;Peninsula e Illes Balears;3.85
Lucky Strike Pocket;20110917;Peninsula e Illes Balears;4.25
Lucky Strike Red;20110917;Peninsula e Illes Balears;3.95
Lucky Strike Red Blando;20110917;Peninsula e Illes Balears;3.75
Lucky Strike Silver;20110917;Peninsula e Illes Balears;3.65
Natural American Spirit Blue;20110917;Peninsula e Illes Balears;3.85
Natural American Spirit Blue Soft Pack;20110917;Peninsula e Illes Balears;3.75
Natural American Spirit Yellow;20110917;Peninsula e Illes Balears;3.85
Natural American Spirit Yellow Soft Pack;20110917;Peninsula e Illes Balears;4.35
Pall Mall Alaska/Menthol;20110917;Peninsula e Illes Balears;4.25
Pall Mall Los Angeles;20110917;Peninsula e Illes Balears;4.35
Pall Mall New Orleans 70’s;20110917;Peninsula e Illes Balears;4.25
Pall Mall New Orleans Blando;20110917;Peninsula e Illes Balears;3.75
Pall Mall New Orleans Largo 100’S;20110917;Peninsula e Illes Balears;3.75
Pall Mall New Orleans/Red;20110917;Peninsula e Illes Balears;3.55
Pall Mall Pocket Edition;20110917;Peninsula e Illes Balears;3.65
Pall Mall Puerto Rico;20110917;Peninsula e Illes Balears;3.65
Pall Mall San Francisco/Blue;20110917;Peninsula e Illes Balears;3.75
Peter Stuyvesant Blue;20110917;Peninsula e Illes Balears;3.65
Peter Stuyvesant Red;20110917;Peninsula e Illes Balears;3.75
Peter Stuyvesant Silver;20110917;Peninsula e Illes Balears;3.75
Prince Original/Rich Taste;20110917;Peninsula e Illes Balears;3.85
Prince White/Rounded;20110917;Peninsula e Illes Balears;3.85
Rothmans Blue;20110917;Peninsula e Illes Balears;3.85
Rothmans Red;20110917;Peninsula e Illes Balears;4.25
Royal Crown Blue;20110917;Peninsula e Illes Balears;4.25
Royal Crown Filter;20110917;Peninsula e Illes Balears;4.25
Royals Red;20110917;Peninsula e Illes Balears;4.25
Vogue Frisson Menthe;20110917;Peninsula e Illes Balears;3.85
Vogue Perle Bronze;20110917;Peninsula e Illes Balears;3.85
Vogue Super Slims Blue;20110917;Peninsula e Illes Balears;3.85
Winfield Blue;20110917;Peninsula e Illes Balears;4.25
Winfield Red;20110917;Peninsula e Illes Balears;4.0
CK Canary Kingdom;20111001;Peninsula e Illes Balears;3.5
Cohiba Duro;20111001;Peninsula e Illes Balears;3.4
D&G Cigarettes;20111001;Peninsula e Illes Balears;3.4
Desert Gold;20111001;Peninsula e Illes Balears;3.35
Desert Gold 100’s;20111001;Peninsula e Illes Balears;3.75
Desert Gold Menthol;20111001;Peninsula e Illes Balears;3.4
Egalite Blanches;20111001;Peninsula e Illes Balears;3.4
Excite Blue 20;20111001;Peninsula e Illes Balears;3.4
Excite Green Menthol 20;20111001;Peninsula e Illes Balears;3.4
